price,volume,side
92001.3,0.001,bid
92000.4,0.108,bid
92000.0,2.155,bid
91999.9,0.998,bid
91999.6,0.004,bid
91999.5,0.554,bid
91999.4,0.001,bid
91999.2,0.048,bid
91999.1,0.004,bid
91998.5,0.032,bid
91998.4,0.149,bid
91998.0,0.005,bid
91997.8,0.77,bid
91997.6,0.01,bid
91997.5,0.005,bid
91997.4,0.227,bid
91997.0,0.942,bid
91996.6,0.004,bid
91996.4,0.054,bid
91995.8,0.001,bid
91995.7,0.108,bid
91995.6,0.15,bid
91995.4,2.03,bid
91995.3,0.006,bid
91995.2,0.947,bid
91995.1,0.526,bid
91995.0,0.433,bid
91994.9,0.006,bid
91994.8,0.554,bid
91994.7,0.054,bid
91994.6,0.009,bid
91994.4,0.009,bid
91994.3,0.009,bid
91994.2,1.092,bid
92036.0,0.902,ask
92036.2,5.1,ask
92036.4,0.4,ask
92036.7,0.002,ask
92036.8,0.001,ask
92037.0,0.003,ask
92037.2,0.698,ask
92037.5,0.005,ask
92037.7,0.003,ask
92037.9,0.035,ask
92038.0,0.107,ask
92038.1,0.002,ask
92038.6,0.001,ask
92038.9,0.001,ask
92039.1,0.001,ask
92039.8,0.005,ask
92040.0,0.19,ask
92040.1,0.001,ask
92040.6,0.001,ask
92040.8,0.004,ask
92041.1,0.001,ask
92041.2,0.003,ask
92041.4,0.004,ask
92041.5,0.001,ask
92041.6,0.001,ask
92042.0,0.547,ask
92042.2,0.002,ask
92042.8,0.004,ask
92043.4,0.002,ask
92043.8,0.001,ask
92044.0,0.039,ask
92044.6,0.006,ask
92044.7,0.009,ask
92044.8,0.001,ask
92045.0,0.002,ask
92045.1,0.002,ask
92045.2,0.001,ask
92045.3,0.001,ask
92045.4,0.001,ask
92045.8,0.002,ask
92046.0,0.061,ask
92046.2,0.01,ask
92046.3,0.001,ask
92046.5,0.006,ask
92047.0,0.002,ask
92047.2,0.001,ask
92047.3,0.3,ask
92047.4,0.368,ask
92047.6,0.054,ask
92047.7,0.016,ask
92047.8,0.001,ask
92048.0,0.067,ask
92048.1,0.041,ask
92048.4,0.001,ask
92048.7,0.001,ask
92048.9,0.001,ask
92049.1,0.005,ask
92049.7,0.01,ask
92050.0,1.695,ask
92050.1,0.001,ask
92050.4,0.044,ask
92050.5,0.149,ask
92050.6,0.007,ask
92050.7,0.036,ask
92050.8,0.008,ask
92051.2,0.001,ask
92051.3,0.149,ask
92051.5,0.001,ask
92051.6,0.006,ask
92051.9,0.035,ask
92052.0,0.002,ask
92052.1,0.126,ask
92052.2,0.06,ask
92052.4,0.016,ask
92052.5,0.016,ask
92052.8,0.404,ask
92053.0,0.001,ask
92053.2,0.002,ask
92053.3,1.108,ask
92053.4,0.001,ask
92053.5,0.016,ask
92053.6,0.001,ask
92053.9,0.003,ask
92054.0,0.005,ask
92054.1,0.149,ask
92054.2,0.151,ask
92054.3,0.016,ask
92054.6,0.001,ask
92054.9,0.016,ask
92055.0,0.03,ask
92055.1,0.004,ask
92055.2,0.002,ask
92055.4,0.149,ask
92055.5,0.172,ask
92055.6,0.001,ask
92055.7,0.001,ask
92055.8,0.001,ask
92055.9,0.001,ask
92056.1,0.007,ask
92056.2,1.007,ask
92056.4,0.001,ask
92056.6,0.004,ask
92056.8,0.065,ask
92057.0,0.016,ask
92057.1,0.001,ask
92057.2,0.065,ask
92057.5,0.001,ask
92057.6,0.01,ask
92057.7,0.053,ask
92057.8,0.003,ask
92057.9,0.047,ask
92058.0,0.01,ask
92058.2,0.084,ask
92058.6,0.228,ask
92058.8,0.179,ask
92058.9,0.007,ask
92059.1,0.186,ask
92059.2,0.001,ask
92059.3,1.092,ask
92059.4,0.059,ask
92059.5,0.069,ask
92059.6,0.012,ask
92059.7,0.166,ask
92059.8,0.02,ask
92059.9,0.037,ask
92060.0,0.703,ask
92060.1,0.149,ask
92060.2,0.001,ask
92060.4,1.215,ask
92060.6,0.003,ask
92060.7,0.001,ask
92060.8,0.005,ask
92060.9,0.011,ask
92061.0,0.001,ask
92061.1,0.001,ask
92061.2,0.043,ask
92061.3,0.043,ask
92061.4,0.15,ask
92061.5,1.118,ask
92061.7,0.023,ask
92061.8,0.019,ask
92062.0,0.197,ask
92062.1,0.032,ask
92062.2,0.164,ask
92062.3,0.034,ask
92062.4,0.031,ask
92062.5,0.782,ask
92062.6,0.003,ask
92062.7,0.008,ask
92062.8,0.103,ask
92062.9,0.032,ask
92063.0,0.03,ask
92063.1,0.108,ask
92063.2,0.002,ask
92063.3,0.016,ask
92063.4,0.075,ask
92063.5,0.166,ask
92063.6,0.071,ask
92063.7,0.149,ask
92063.8,0.205,ask
92063.9,0.032,ask
92064.0,0.25,ask
92064.1,0.032,ask
92064.3,0.017,ask
92064.4,0.002,ask
92064.5,0.016,ask
92064.7,0.108,ask
92064.8,0.016,ask
92064.9,0.054,ask
92065.0,0.001,ask
92065.1,0.036,ask
92065.2,0.002,ask
92065.3,0.197,ask
92065.6,0.027,ask
92065.7,0.001,ask
92065.8,1.066,ask
92065.9,1.092,ask
92066.0,0.001,ask
92066.3,0.054,ask
92066.5,0.108,ask
92066.6,0.186,ask
92066.7,0.001,ask
92066.8,0.19,ask
92066.9,0.01,ask
92067.0,0.057,ask
92067.1,0.017,ask
92067.2,0.009,ask
92067.3,0.501,ask
92067.4,0.102,ask
92067.5,0.102,ask
92067.6,3.158,ask
92067.7,0.136,ask
92067.8,0.792,ask
92068.0,0.066,ask
92068.1,0.004,ask
92068.2,0.09,ask
92068.3,0.196,ask
92068.4,0.002,ask
92068.5,0.01,ask
92068.7,0.556,ask
