price,volume,side
75866.3,8.353,bid
75866.2,1.013,bid
75866.1,0.02,bid
75866.0,0.271,bid
75865.9,0.164,bid
75865.8,0.166,bid
75865.7,0.042,bid
75865.6,0.186,bid
75865.5,0.278,bid
75865.4,0.1,bid
75865.3,0.489,bid
75865.2,6.948,bid
75865.1,0.457,bid
75865.0,0.164,bid
75864.9,0.014,bid
75864.8,0.125,bid
75864.7,0.029,bid
75864.6,0.004,bid
75864.5,0.013,bid
75864.4,0.043,bid
75864.3,0.104,bid
75864.2,0.159,bid
75864.1,0.934,bid
75864.0,0.373,bid
75863.9,0.499,bid
75863.8,0.612,bid
75863.7,0.405,bid
75863.6,0.519,bid
75863.5,1.637,bid
75863.4,0.095,bid
75863.3,0.098,bid
75863.2,0.089,bid
75863.1,0.009,bid
75863.0,0.041,bid
75862.9,0.004,bid
75862.8,1.107,bid
75862.7,0.045,bid
75862.6,0.241,bid
75862.5,1.931,bid
75862.4,4.48,bid
75862.2,0.021,bid
75862.1,1.006,bid
75862.0,1.715,bid
75861.9,0.014,bid
75861.8,0.02,bid
75861.7,0.004,bid
75861.6,0.018,bid
75861.5,0.017,bid
75861.4,0.091,bid
75861.3,0.193,bid
75861.2,0.053,bid
75861.1,0.09,bid
75861.0,0.182,bid
75860.9,0.02,bid
75860.8,0.231,bid
75860.6,0.102,bid
75860.5,0.154,bid
75860.4,0.082,bid
75860.3,0.002,bid
75860.1,0.036,bid
75860.0,4.853,bid
75859.9,0.022,bid
75859.8,0.269,bid
75859.7,0.101,bid
75859.6,0.065,bid
75859.5,0.013,bid
75859.4,0.197,bid
75859.3,0.003,bid
75859.1,0.074,bid
75859.0,0.785,bid
75858.9,0.223,bid
75858.8,0.032,bid
75858.5,0.006,bid
75858.3,4.412,bid
75858.2,1.035,bid
75858.1,0.105,bid
75858.0,0.015,bid
75857.9,0.007,bid
75857.8,0.022,bid
75857.7,0.069,bid
75857.5,0.262,bid
75857.4,0.175,bid
75857.3,0.041,bid
75857.2,0.096,bid
75857.1,0.079,bid
75857.0,0.195,bid
75856.9,0.024,bid
75856.8,0.007,bid
75856.6,0.007,bid
75856.5,0.003,bid
75856.4,3.262,bid
75856.2,0.395,bid
75856.1,1.444,bid
75856.0,1.641,bid
75855.9,0.001,bid
75855.8,0.081,bid
75855.7,0.592,bid
75855.6,0.135,bid
75855.5,0.159,bid
75855.3,0.004,bid
75855.2,0.767,bid
75855.1,2.9,bid
75855.0,1.19,bid
75854.8,0.093,bid
75854.7,0.05,bid
75854.6,0.001,bid
75854.4,1.08,bid
75854.3,0.028,bid
75854.2,0.002,bid
75854.1,0.007,bid
75854.0,0.096,bid
75853.9,0.003,bid
75853.8,0.008,bid
75853.7,0.002,bid
75853.6,0.354,bid
75853.4,0.015,bid
75853.3,0.008,bid
75853.2,0.04,bid
75853.1,0.044,bid
75853.0,0.237,bid
75852.9,0.025,bid
75852.8,0.477,bid
75852.7,0.012,bid
75852.6,0.117,bid
75852.5,0.208,bid
75852.4,0.003,bid
75852.3,0.002,bid
75852.2,0.237,bid
75852.1,0.119,bid
75852.0,0.123,bid
75851.9,0.547,bid
75851.8,0.644,bid
75851.7,0.009,bid
75851.6,0.362,bid
75851.5,0.072,bid
75878.9,1.813,ask
75879.4,0.026,ask
75879.6,0.001,ask
75880.2,0.001,ask
75880.4,0.001,ask
75881.0,0.101,ask
75881.1,0.638,ask
75881.2,0.159,ask
75881.4,0.001,ask
75881.7,0.025,ask
75881.9,0.091,ask
75882.1,0.001,ask
75882.5,0.001,ask
75882.7,0.001,ask
75882.9,0.362,ask
75883.0,0.098,ask
75883.2,0.045,ask
75883.4,0.001,ask
75883.5,0.159,ask
75883.6,0.001,ask
75884.0,0.053,ask
75884.2,0.002,ask
75884.6,0.159,ask
75884.7,0.02,ask
75884.8,0.02,ask
75884.9,0.021,ask
75885.0,0.101,ask
75885.1,0.02,ask
75885.2,0.12,ask
75885.3,0.073,ask
75885.4,0.04,ask
75885.5,0.106,ask
75885.6,0.1,ask
75885.7,0.101,ask
75885.8,0.06,ask
75885.9,0.04,ask
75886.0,0.032,ask
75886.1,0.02,ask
75886.2,0.02,ask
75886.3,0.059,ask
75886.4,0.04,ask
75886.5,0.077,ask
75886.6,0.338,ask
75886.7,0.282,ask
75886.8,0.523,ask
75886.9,0.393,ask
75887.0,0.505,ask
75887.1,0.596,ask
75887.2,0.284,ask
75887.3,0.02,ask
75887.4,0.001,ask
75887.5,0.001,ask
75887.8,0.001,ask
75888.0,0.212,ask
75888.8,0.038,ask
75889.2,0.362,ask
75889.3,0.08,ask
75889.5,0.002,ask
75889.6,0.922,ask
75889.8,0.362,ask
75890.0,0.004,ask
75890.2,0.726,ask
75890.4,0.094,ask
75890.5,0.159,ask
75890.7,0.02,ask
75891.0,0.001,ask
75891.2,1.445,ask
75891.3,0.095,ask
75891.4,0.159,ask
75891.5,0.001,ask
75891.6,0.067,ask
75891.8,0.094,ask
75891.9,0.214,ask
75892.0,0.362,ask
75892.2,0.362,ask
75892.4,0.066,ask
75892.5,0.028,ask
75892.7,0.101,ask
75893.0,0.026,ask
75893.1,0.001,ask
75893.2,0.48,ask
75893.3,0.002,ask
75893.4,0.086,ask
75893.5,0.026,ask
75893.6,0.002,ask
75893.7,0.026,ask
75894.0,0.555,ask
75894.1,0.066,ask
75894.3,1.444,ask
75894.5,0.066,ask
75894.6,0.066,ask
75894.8,0.292,ask
75895.0,0.001,ask
75895.1,0.102,ask
75895.3,0.066,ask
75895.4,0.001,ask
75895.5,0.073,ask
75895.6,0.133,ask
75895.7,0.018,ask
75895.8,1.035,ask
75895.9,0.162,ask
75896.0,0.067,ask
75896.1,0.362,ask
75896.3,0.067,ask
75896.4,0.643,ask
75896.5,0.222,ask
75896.7,0.066,ask
75896.9,0.016,ask
75897.0,0.052,ask
75897.2,0.026,ask
75897.3,0.052,ask
75897.4,1.563,ask
75897.5,0.292,ask
75897.6,0.046,ask
75897.8,0.001,ask
75897.9,0.224,ask
75898.0,0.026,ask
75898.1,1.395,ask
75898.2,0.159,ask
75898.4,0.001,ask
75898.6,0.001,ask
75898.7,0.362,ask
75898.8,0.066,ask
75898.9,0.001,ask
75899.1,0.026,ask
75899.2,0.067,ask
75899.3,0.001,ask
75899.4,0.001,ask
75899.6,1.038,ask
75899.7,0.013,ask
75900.0,0.011,ask
75900.1,0.001,ask
75900.4,0.006,ask
75900.5,0.561,ask
75900.6,1.444,ask
75900.8,0.001,ask
75900.9,0.014,ask
75901.0,0.159,ask
75901.2,0.002,ask
75901.4,0.015,ask
