price,volume,side
91428.9,0.033,bid
91428.8,0.055,bid
91428.5,0.055,bid
91428.1,0.001,bid
91428.0,1.203,bid
91427.9,0.109,bid
91427.5,1.093,bid
91427.3,0.01,bid
91427.1,0.003,bid
91427.0,0.201,bid
91426.3,0.001,bid
91425.5,0.673,bid
91425.0,0.002,bid
91424.5,0.001,bid
91424.3,0.155,bid
91424.0,0.032,bid
91423.8,0.01,bid
91423.6,0.01,bid
91423.5,0.01,bid
91423.4,0.219,bid
91423.3,0.06,bid
91423.2,0.044,bid
91422.8,1.034,bid
91422.7,0.596,bid
91422.6,0.005,bid
91422.4,0.055,bid
91422.3,0.06,bid
91422.1,0.001,bid
91422.0,1.093,bid
91420.8,0.016,bid
91420.5,0.219,bid
91420.4,0.012,bid
91420.2,0.003,bid
91420.0,0.182,bid
91419.1,0.571,bid
91419.0,0.394,bid
91418.9,0.003,bid
91418.7,0.112,bid
91418.5,0.149,bid
91418.3,0.009,bid
91418.2,0.05,bid
91418.0,0.003,bid
91417.9,0.067,bid
91417.4,0.003,bid
91417.3,0.082,bid
91417.2,0.004,bid
91417.1,0.003,bid
91416.8,0.044,bid
91416.5,0.136,bid
91416.3,0.05,bid
91416.0,0.032,bid
91415.8,0.001,bid
91415.7,0.001,bid
91415.3,1.493,bid
91415.2,1.104,bid
91414.9,0.676,bid
91414.6,0.01,bid
91414.5,0.01,bid
91414.3,0.011,bid
91414.1,0.01,bid
91413.8,0.164,bid
91413.7,0.141,bid
91413.6,0.595,bid
91413.5,0.091,bid
91413.2,0.001,bid
91412.0,0.113,bid
91411.9,0.055,bid
91411.7,0.001,bid
91411.6,0.001,bid
91411.2,3.428,bid
91410.9,0.766,bid
91410.8,0.001,bid
91410.4,0.044,bid
91409.9,1.33,bid
91409.8,0.001,bid
91409.6,0.001,bid
91409.3,0.109,bid
91409.1,1.242,bid
91409.0,0.547,bid
91408.9,0.005,bid
91408.8,0.005,bid
91408.6,0.005,bid
91408.5,0.006,bid
91408.1,2.237,bid
91408.0,0.033,bid
91407.2,0.134,bid
91407.1,0.595,bid
91406.8,0.021,bid
91406.6,0.001,bid
91406.2,0.144,bid
91406.0,0.003,bid
91405.8,0.367,bid
91405.7,0.085,bid
91405.5,0.002,bid
91405.4,0.067,bid
91405.3,1.807,bid
91405.2,0.011,bid
91404.6,0.011,bid
91404.5,0.164,bid
91404.4,0.001,bid
91404.0,0.044,bid
91403.8,0.367,bid
91403.6,0.001,bid
91403.2,1.18,bid
91402.7,1.148,bid
91402.6,0.001,bid
91402.5,0.595,bid
91402.1,0.14,bid
91450.0,15.475,ask
91450.1,0.001,ask
91450.9,0.001,ask
91453.8,0.007,ask
91454.5,0.001,ask
91454.7,0.003,ask
91455.1,0.013,ask
91455.2,0.044,ask
91455.5,0.001,ask
91457.2,0.007,ask
91457.8,0.412,ask
91459.1,0.001,ask
91459.2,0.001,ask
91459.9,0.001,ask
91460.1,0.003,ask
91460.7,0.001,ask
91460.9,1.148,ask
91461.6,0.163,ask
91461.8,0.001,ask
91463.3,0.213,ask
91463.6,0.139,ask
91463.7,0.541,ask
91463.9,0.003,ask
91464.2,0.002,ask
91464.3,0.213,ask
91464.5,0.001,ask
91464.6,0.655,ask
91465.2,0.149,ask
91465.3,0.055,ask
91465.6,0.055,ask
91465.7,0.001,ask
91466.0,0.026,ask
91466.2,0.055,ask
91466.3,0.089,ask
91466.4,1.74,ask
91466.5,0.055,ask
91466.6,0.06,ask
91466.7,0.204,ask
91466.8,0.087,ask
91466.9,0.032,ask
91467.0,0.001,ask
91467.1,0.11,ask
91467.2,0.11,ask
91467.3,0.055,ask
91467.4,0.055,ask
91467.6,0.205,ask
91467.7,0.113,ask
91467.8,0.025,ask
91467.9,0.11,ask
91468.0,0.119,ask
91468.1,0.005,ask
91468.3,0.064,ask
91468.4,0.595,ask
91468.5,0.003,ask
91468.6,0.043,ask
91468.7,0.101,ask
91468.8,0.016,ask
91468.9,0.04,ask
91469.0,0.016,ask
91469.1,0.049,ask
91469.3,0.208,ask
91469.4,0.064,ask
91469.5,0.096,ask
91469.6,0.199,ask
91469.8,0.256,ask
91470.0,0.017,ask
91470.1,0.017,ask
91470.2,0.055,ask
91470.3,0.077,ask
91470.4,0.016,ask
91470.5,0.016,ask
91470.7,0.003,ask
91470.8,2.164,ask
91470.9,0.15,ask
91471.0,1.563,ask
91471.1,0.149,ask
91471.3,0.32,ask
91471.6,0.001,ask
